,0
777,-105.4185360524534
778,-254.3845084327704
779,-142.17389771260656
780,-132.7845604922212
781,-117.39040748721344
782,-82.91022281587598
783,-176.2555293706327
784,-89.11645077955154
785,-273.75775116457595
786,-187.36632652052657
787,-85.11941521767407
788,-156.08219629787754
789,-10.460497900789615
790,-446.62136683150254
791,-151.63975921274346
792,-146.3443595843811
793,-331.2770331801779
794,-151.1358120719007
795,-137.12959560679244
796,-142.05690534689535
797,-48.01762243447341
798,-109.3968640071964
799,-103.9859996906638
800,-319.08215620151185
801,-89.67301657905686
802,-224.40126865582772
803,-423.98978837265645
804,-182.02282156899207
805,-78.59017966969208
806,-149.7166537875994
807,-87.96246666486928
808,-242.29913869677986
809,-78.42904071543353
810,-151.05289848810347
811,-104.06460289621317
812,-136.70346721529
813,-128.5362579545715
814,-198.9620367429125
815,-163.5353254340918
816,-81.86167377361731
817,-410.82531142963035
818,-277.54409750937964
819,-149.4576671691491
820,-181.29266074416586
821,-434.2561227667884
822,-187.36837751343324
823,-323.99314976736014
824,-222.78758595049572
825,-261.8120513265237
826,-110.87879196268545
827,-172.77075414853581
828,-286.1566383064578
829,-113.18936475983487
830,-88.05448383535312
831,-76.10719670582782
832,-94.33438207094855
833,-45.99466433454634
834,-82.4828511712681
835,-293.39574317654797
836,-194.52689725026661
837,-161.21563149023055
838,-365.8939780859814
839,-110.46343473447433
840,-211.59873852997862
841,-129.79754081168102
842,-81.03431975471705
843,-221.98877391132396
844,-416.99917679588987
845,-420.2548125485264
846,-129.01618210563026
847,-134.94978791313721
848,-519.4759796715844
849,-29.11938144274498
850,-253.388631920925
851,-87.25014650361206
852,-63.4029628024202
853,-473.6976867957902
854,-323.49257427910317
855,-137.20683083974626
856,-37.19244113165123
857,-49.11284864035508
858,-89.3599602797978
859,-66.32061745218911
860,-454.78193602352644
861,-63.592553309538516
862,-104.20961211227045
863,-400.52319260528583
864,-217.01019599579593
865,-388.7355401289343
866,-279.7808417305027
867,-426.1313620230388
868,-107.47035397684738
869,-72.78002248963992
870,-133.7449266478048
871,-559.2577177041625
872,-12.226490015972212
873,-65.50351473512058
874,-84.15864363020326
875,-243.82469993463263
876,-59.261558596743605
877,-292.8604088935599
878,-100.51350512047671
879,-68.77221331413267
880,-102.8573424448916
881,-263.44998495820573
882,-534.3520720727277
883,-133.00041222073526
884,-93.84500174013286
885,-88.00345447851717
886,-48.27964493974694
887,-116.48557826853616
888,-237.15251019345024
889,-75.12752327928905
890,-108.46396741408236
891,-496.53087718185174
892,-119.73108898906251
893,-290.5832755222125
894,-112.26701430020555
895,-346.4513491527547
896,-180.0221938869023
897,-112.43993875397891
898,-616.1764765857457
