,0
1154,-53.99929279957908
1155,-62.78943272563858
1156,-257.09741344377187
1157,-31.92696433393219
1158,-635.43852381428
1159,-668.8096255803814
1160,-325.90798786723735
1161,-268.8950072241469
1162,-284.3895159015667
1163,-296.6599147535595
1164,-202.33333841263183
1165,-147.43510847055356
1166,-235.94693612522863
1167,-155.8643200118396
1168,-16.09440001039637
1169,-203.14906355894107
1170,-299.57391209876937
1171,-554.2155905734296
1172,-193.5834858924212
1173,-100.25174965268361
1174,-79.14757441454327
1175,-292.09519825225556
1176,-136.53919417043645
1177,-62.726880846380155
1178,-274.11663111513167
1179,-45.9854768405594
1180,-327.9274306028334
1181,-358.32524639460985
1182,-288.0492025336914
1183,-230.32817566220922
1184,-127.85795735441437
1185,-274.59401659181367
1186,-83.41072790129044
1187,-214.10783315872698
1188,-280.85783548466065
1189,-223.6903456041005
1190,-300.5675319005949
1191,-252.90654081895062
1192,-96.60958785088948
1193,-205.91599317769126
1194,-46.13655944968765
1195,-213.15286259146856
1196,-42.776673377145556
1197,-319.069735863471
1198,-265.880493769242
1199,-78.84513265217171
1200,-104.40404467629935
1201,-176.46306495071383
1202,-298.2129706800156
1203,-210.31560866842096
1204,-349.29487585915206
1205,-602.186921035435
1206,-313.78109808803606
1207,-236.05242588409044
1208,-327.74852600161284
1209,-282.3368117248849
1210,-334.10460206916576
1211,-240.7615077013436
1212,-93.69227542052883
1213,-79.40547451215235
1214,-310.6112562739585
1215,-477.52076742875636
1216,-240.0242563582733
1217,-95.97044898705056
1218,-236.1259101361755
1219,-305.5854647874323
1220,-206.45722314070673
1221,-241.426732781535
1222,-703.3262155929006
1223,-218.9951605053026
1224,-37.6188610759869
1225,-214.99096008755535
1226,-132.55582907058792
1227,-271.68986803688466
1228,-357.86935723811314
1229,-211.9645295527929
1230,-105.57365873782017
1231,-244.73342797569268
1232,-335.8355998345773
1233,-211.250298018336
1234,-330.56235075658867
1235,-329.3788773435863
1236,-472.99268970185403
1237,-190.2153703373295
1238,-674.4420126062472
1239,-350.8739882480629
1240,-233.87059105935606
